Date,Close,Volume
2013-01-09,1461.02001953125,3674390000
2013-01-10,1472.1199951171875,4081840000
2013-01-11,1472.050048828125,3340650000
2013-01-14,1470.6800537109375,3003010000
2013-01-15,1472.3399658203125,3135350000
2013-01-16,1472.6300048828125,3384080000
2013-01-17,1480.93994140625,3706710000
2013-01-18,1485.97998046875,3795740000
2013-01-22,1492.56005859375,3570950000
2013-01-23,1494.81005859375,3552010000
2013-01-24,1494.8199462890625,3699430000
2013-01-25,1502.9599609375,3476290000
2013-01-28,1500.1800537109375,3388540000
2013-01-29,1507.8399658203125,3949640000
2013-01-30,1501.9599609375,3726810000
2013-01-31,1498.1099853515625,3999880000
2013-02-01,1513.1700439453125,3836320000
2013-02-04,1495.7099609375,3390000000
2013-02-05,1511.2900390625,3618360000
2013-02-06,1512.1199951171875,3611570000
2013-02-07,1509.3900146484375,3614580000
2013-02-08,1517.9300537109375,2986150000
2013-02-11,1517.010009765625,2684100000
2013-02-12,1519.4300537109375,3414370000
2013-02-13,1520.3299560546875,3385880000
2013-02-14,1521.3800048828125,3759740000
2013-02-15,1519.7900390625,3838510000
2013-02-19,1530.93994140625,3748910000
2013-02-20,1511.949951171875,4240570000
2013-02-21,1502.4200439453125,4274600000
2013-02-22,1515.5999755859375,3419320000
2013-02-25,1487.8499755859375,4011050000
2013-02-26,1496.93994140625,3975280000
2013-02-27,1515.989990234375,3551850000
2013-02-28,1514.6800537109375,3912320000
2013-03-01,1518.199951171875,3695610000
2013-03-04,1525.199951171875,3414430000
2013-03-05,1539.7900390625,3610690000
2013-03-06,1541.4599609375,3676890000
2013-03-07,1544.260009765625,3634710000
2013-03-08,1551.1800537109375,3652260000
2013-03-11,1556.219970703125,3091080000
2013-03-12,1552.47998046875,3274910000
2013-03-13,1554.52001953125,3073830000
2013-03-14,1563.22998046875,3459260000
2013-03-15,1560.699951171875,5175850000
2013-03-18,1552.0999755859375,3164560000
2013-03-19,1548.3399658203125,3796210000
2013-03-20,1558.7099609375,3349090000
2013-03-21,1545.800048828125,3243270000
2013-03-22,1556.8900146484375,2948380000
2013-03-25,1551.68994140625,3178170000
2013-03-26,1563.77001953125,2869260000
2013-03-27,1562.8499755859375,2914210000
2013-03-28,1569.18994140625,3304440000
2013-04-01,1562.1700439453125,2753110000
2013-04-02,1570.25,3312160000
2013-04-03,1553.68994140625,4060610000
2013-04-04,1559.97998046875,3350670000
2013-04-05,1553.280029296875,3515410000
2013-04-08,1563.0699462890625,2887120000
2013-04-09,1568.6099853515625,3252780000
2013-04-10,1587.72998046875,3453350000
2013-04-11,1593.3699951171875,3393950000
2013-04-12,1588.8499755859375,3206290000
2013-04-15,1552.3599853515625,4660130000
2013-04-16,1574.5699462890625,3654700000
2013-04-17,1552.010009765625,4250310000
2013-04-18,1541.6099853515625,3890800000
2013-04-19,1555.25,3569870000
2013-04-22,1562.5,2979880000
2013-04-23,1578.780029296875,3565150000
2013-04-24,1578.7900390625,3598240000
2013-04-25,1585.1600341796875,3908580000
2013-04-26,1582.239990234375,3198620000
2013-04-29,1593.6099853515625,2891200000
2013-04-30,1597.5699462890625,3745070000
2013-05-01,1582.699951171875,3530320000
2013-05-02,1597.5899658203125,3366950000
2013-05-03,1614.4200439453125,3603910000
2013-05-06,1617.5,3062240000
2013-05-07,1625.9599609375,3309580000
2013-05-08,1632.68994140625,3554700000
2013-05-09,1626.6700439453125,3457400000
2013-05-10,1633.699951171875,3086470000
2013-05-13,1633.77001953125,2910600000
2013-05-14,1650.3399658203125,3457790000
2013-05-15,1658.780029296875,3657440000
2013-05-16,1650.469970703125,3513130000
2013-05-17,1667.469970703125,3440710000
2013-05-20,1666.2900390625,3275080000
2013-05-21,1669.1600341796875,3513560000
2013-05-22,1655.3499755859375,4361020000
2013-05-23,1650.510009765625,3945510000
2013-05-24,1649.5999755859375,2758080000
2013-05-28,1660.06005859375,3457400000
2013-05-29,1648.3599853515625,3587140000
2013-05-30,1654.4100341796875,3498620000
2013-05-31,1630.739990234375,4099600000
2013-06-03,1640.4200439453125,3952070000
2013-06-04,1631.3800048828125,3653840000
2013-06-05,1608.9000244140625,3632350000
2013-06-06,1622.56005859375,3547380000
2013-06-07,1643.3800048828125,3371990000
2013-06-10,1642.81005859375,2978730000
2013-06-11,1626.1300048828125,3435710000
2013-06-12,1612.52001953125,3202550000
2013-06-13,1636.3599853515625,3378620000
2013-06-14,1626.72998046875,2939400000
2013-06-17,1639.0400390625,3137080000
2013-06-18,1651.81005859375,3120980000
2013-06-19,1628.9300537109375,3545060000
2013-06-20,1588.18994140625,4858850000
2013-06-21,1592.4300537109375,5797280000
2013-06-24,1573.0899658203125,4733660000
2013-06-25,1588.030029296875,3761170000
2013-06-26,1603.260009765625,3558340000
2013-06-27,1613.199951171875,3364540000
2013-06-28,1606.280029296875,4977190000
2013-07-01,1614.9599609375,3104690000
2013-07-02,1614.0799560546875,3317130000
2013-07-03,1615.4100341796875,1966050000
2013-07-05,1631.8900146484375,2634140000
2013-07-08,1640.4599609375,3514590000
2013-07-09,1652.3199462890625,3155360000
2013-07-10,1652.6199951171875,3011010000
2013-07-11,1675.02001953125,3446340000
2013-07-12,1680.18994140625,3039070000
2013-07-15,1682.5,2623200000
2013-07-16,1676.260009765625,3081710000
2013-07-17,1680.9100341796875,3153440000
2013-07-18,1689.3699951171875,3452370000
2013-07-19,1692.0899658203125,3302580000
2013-07-22,1695.530029296875,2779130000
2013-07-23,1692.3900146484375,3096180000
2013-07-24,1685.93994140625,3336120000
2013-07-25,1690.25,3322500000
2013-07-26,1691.6500244140625,2762770000
2013-07-29,1685.3299560546875,2840520000
2013-07-30,1685.9599609375,3320530000
2013-07-31,1685.72998046875,3847390000
2013-08-01,1706.8699951171875,3775170000
2013-08-02,1709.6700439453125,3136630000
2013-08-05,1707.1400146484375,2529300000
2013-08-06,1697.3699951171875,3141210000
2013-08-07,1690.9100341796875,3010230000
2013-08-08,1697.47998046875,3271660000
2013-08-09,1691.4200439453125,2957670000
2013-08-12,1689.469970703125,2789160000
2013-08-13,1694.1600341796875,3035560000
2013-08-14,1685.3900146484375,2871430000
2013-08-15,1661.3199462890625,3426690000
2013-08-16,1655.8299560546875,3211450000
2013-08-19,1646.06005859375,2904530000
2013-08-20,1652.3499755859375,2994090000
2013-08-21,1642.800048828125,2932180000
2013-08-22,1656.9599609375,2537460000
2013-08-23,1663.5,2582670000
2013-08-26,1656.780029296875,2430670000
2013-08-27,1630.47998046875,3219190000
2013-08-28,1634.9599609375,2784010000
2013-08-29,1638.1700439453125,2527550000
2013-08-30,1632.969970703125,2734300000
2013-09-03,1639.77001953125,3731610000
2013-09-04,1653.0799560546875,3312150000
2013-09-05,1655.0799560546875,2957110000
2013-09-06,1655.1700439453125,3123880000
2013-09-09,1671.7099609375,3102780000
2013-09-10,1683.989990234375,3691800000
2013-09-11,1689.1300048828125,3135460000
2013-09-12,1683.4200439453125,3106290000
2013-09-13,1687.989990234375,2736500000
2013-09-16,1697.5999755859375,3079800000
2013-09-17,1704.760009765625,2774240000
2013-09-18,1725.52001953125,3989760000
2013-09-19,1722.3399658203125,3740130000
2013-09-20,1709.9100341796875,5074030000
2013-09-23,1701.8399658203125,3126950000
2013-09-24,1697.4200439453125,3268930000
2013-09-25,1692.77001953125,3148730000
2013-09-26,1698.6700439453125,2813930000
2013-09-27,1691.75,2951700000
2013-09-30,1681.550048828125,3308630000
2013-10-01,1695.0,3238690000
2013-10-02,1693.8699951171875,3148600000
2013-10-03,1678.6600341796875,3279650000
2013-10-04,1690.5,2880270000
2013-10-07,1676.1199951171875,2678490000
2013-10-08,1655.449951171875,3569230000
2013-10-09,1656.4000244140625,3577840000
2013-10-10,1692.56005859375,3362300000
2013-10-11,1703.199951171875,2944670000
2013-10-14,1710.1400146484375,2580580000
2013-10-15,1698.06005859375,3327740000
2013-10-16,1721.5400390625,3486180000
2013-10-17,1733.1500244140625,3453590000
2013-10-18,1744.5,3664890000
2013-10-21,1744.6600341796875,3052710000
2013-10-22,1754.6700439453125,3850840000
2013-10-23,1746.3800048828125,3713380000
2013-10-24,1752.0699462890625,3671700000
2013-10-25,1759.77001953125,3175720000
2013-10-28,1762.1099853515625,3282300000
2013-10-29,1771.949951171875,3358460000
2013-10-30,1763.31005859375,3523040000
2013-10-31,1756.5400390625,3826530000
2013-11-01,1761.6400146484375,3686290000
2013-11-04,1767.9300537109375,3194870000
2013-11-05,1762.969970703125,3516680000
2013-11-06,1770.489990234375,3322100000
2013-11-07,1747.1500244140625,4143200000
2013-11-08,1770.6099853515625,3837170000
2013-11-11,1771.8900146484375,2534060000
2013-11-12,1767.68994140625,3221030000
2013-11-13,1782.0,3327480000
2013-11-14,1790.6199951171875,3139060000
2013-11-15,1798.1800537109375,3254820000
2013-11-18,1791.530029296875,3168520000
2013-11-19,1787.8699951171875,3224450000
2013-11-20,1781.3699951171875,3109140000
2013-11-21,1795.8499755859375,3256630000
2013-11-22,1804.760009765625,3055140000
2013-11-25,1802.47998046875,2998540000
2013-11-26,1802.75,3427120000
2013-11-27,1807.22998046875,2613590000
2013-11-29,1805.81005859375,1598300000
2013-12-02,1800.9000244140625,3095430000
2013-12-03,1795.1500244140625,3475680000
2013-12-04,1792.81005859375,3610540000
2013-12-05,1785.030029296875,3336880000
2013-12-06,1805.0899658203125,3150030000
2013-12-09,1808.3699951171875,3129500000
2013-12-10,1802.6199951171875,3117150000
2013-12-11,1782.219970703125,3472240000
2013-12-12,1775.5,3306640000
2013-12-13,1775.3199462890625,3061070000
2013-12-16,1786.5400390625,3209890000
2013-12-17,1781.0,3270030000
2013-12-18,1810.6500244140625,4327770000
2013-12-19,1809.5999755859373,3497210000
2013-12-20,1818.3199462890625,5097700000
2013-12-23,1827.989990234375,2851540000
2013-12-24,1833.3199462890625,1307630000
2013-12-26,1842.02001953125,1982270000
2013-12-27,1841.4000244140625,2052920000
2013-12-30,1841.0699462890625,2293860000
2013-12-31,1848.3599853515625,2312840000
2014-01-02,1831.97998046875,3080600000
2014-01-03,1831.3699951171875,2774270000
2014-01-06,1826.77001953125,3294850000
2014-01-07,1837.8800048828125,3511750000
2014-01-08,1837.489990234375,3652140000
2014-01-09,1838.1300048828125,3581150000
2014-01-10,1842.3699951171875,3335710000
2014-01-13,1819.199951171875,3591350000
2014-01-14,1838.8800048828125,3353270000
2014-01-15,1848.3800048828125,3777800000
2014-01-16,1845.8900146484373,3491310000
2014-01-17,1838.699951171875,3626120000
2014-01-21,1843.800048828125,3782470000
2014-01-22,1844.8599853515625,3374170000
2014-01-23,1828.4599609375,3972250000
2014-01-24,1790.2900390625,4618450000
2014-01-27,1781.56005859375,4045200000
2014-01-28,1792.5,3437830000
2014-01-29,1774.199951171875,3964020000
2014-01-30,1794.18994140625,3547510000
2014-01-31,1782.5899658203125,4059690000
2014-02-03,1741.8900146484375,4726040000
2014-02-04,1755.199951171875,4068410000
2014-02-05,1751.6400146484375,3984290000
2014-02-06,1773.4300537109375,3825410000
2014-02-07,1797.02001953125,3775990000
2014-02-10,1799.8399658203125,3312160000
2014-02-11,1819.75,3699380000
2014-02-12,1819.260009765625,3326380000
2014-02-13,1829.8299560546875,3289510000
2014-02-14,1838.6300048828125,3114750000
2014-02-18,1840.760009765625,3421110000
2014-02-19,1828.75,3661570000
2014-02-20,1839.780029296875,3404980000
2014-02-21,1836.25,3403880000
2014-02-24,1847.6099853515625,4014530000
2014-02-25,1845.1199951171875,3515560000
2014-02-26,1845.1600341796875,3716730000
2014-02-27,1854.2900390625,3547460000
2014-02-28,1859.449951171875,3917450000
2014-03-03,1845.72998046875,3428220000
2014-03-04,1873.9100341796875,3765770000
2014-03-05,1873.81005859375,3392990000
2014-03-06,1877.030029296875,3360450000
2014-03-07,1878.0400390625,3564740000
2014-03-10,1877.1700439453125,3021350000
2014-03-11,1867.6300048828125,3392400000
2014-03-12,1868.199951171875,3270860000
2014-03-13,1846.3399658203125,3670990000
2014-03-14,1841.1300048828125,3285460000
2014-03-17,1858.8299560546875,2860490000
2014-03-18,1872.25,2930190000
2014-03-19,1860.77001953125,3289210000
2014-03-20,1872.010009765625,3327540000
2014-03-21,1866.52001953125,5270710000
2014-03-24,1857.43994140625,3409000000
2014-03-25,1865.6199951171875,3200560000
2014-03-26,1852.56005859375,3480850000
2014-03-27,1849.0400390625,3733430000
2014-03-28,1857.6199951171875,2955520000
2014-03-31,1872.3399658203125,3274300000
2014-04-01,1885.52001953125,3336190000
2014-04-02,1890.9000244140625,3131660000
2014-04-03,1888.77001953125,3055600000
2014-04-04,1865.0899658203125,3583750000
2014-04-07,1845.0400390625,3801540000
2014-04-08,1851.9599609375,3721450000
2014-04-09,1872.1800537109373,3308650000
2014-04-10,1833.0799560546875,3758780000
2014-04-11,1815.68994140625,3743460000
2014-04-14,1830.6099853515625,3111540000
2014-04-15,1842.97998046875,3736440000
2014-04-16,1862.31005859375,3155080000
2014-04-17,1864.8499755859373,3341430000
2014-04-21,1871.8900146484373,2642500000
2014-04-22,1879.550048828125,3215440000
2014-04-23,1875.3900146484373,3085720000
2014-04-24,1878.6099853515625,3191830000
2014-04-25,1863.4000244140625,3213020000
2014-04-28,1869.4300537109373,4034680000
2014-04-29,1878.3299560546875,3647820000
2014-04-30,1883.949951171875,3779230000
2014-05-01,1883.6800537109373,3416740000
2014-05-02,1881.1400146484373,3159560000
2014-05-05,1884.6600341796875,2733730000
2014-05-06,1867.719970703125,3327260000
2014-05-07,1878.2099609375,3632950000
2014-05-08,1875.6300048828125,3393420000
2014-05-09,1878.47998046875,3025020000
2014-05-12,1896.6500244140625,3005740000
2014-05-13,1897.449951171875,2915680000
2014-05-14,1888.530029296875,2822060000
2014-05-15,1870.8499755859373,3552640000
2014-05-16,1877.8599853515625,3173650000
2014-05-19,1885.0799560546875,2664250000
2014-05-20,1872.8299560546875,3007700000
2014-05-21,1888.030029296875,2777140000
2014-05-22,1892.489990234375,2759800000
2014-05-23,1900.530029296875,2396280000
2014-05-27,1911.9100341796875,2911020000
2014-05-28,1909.780029296875,2976450000
2014-05-29,1920.030029296875,2709050000
2014-05-30,1923.5699462890625,3263490000
2014-06-02,1924.969970703125,2509020000
2014-06-03,1924.239990234375,2867180000
2014-06-04,1927.8800048828125,2793920000
2014-06-05,1940.4599609375,3113270000
2014-06-06,1949.43994140625,2864300000
2014-06-09,1951.27001953125,2812180000
2014-06-10,1950.7900390625,2702360000
2014-06-11,1943.8900146484373,2710620000
2014-06-12,1930.1099853515625,3040480000
2014-06-13,1936.1600341796875,2598230000
2014-06-16,1937.780029296875,2926130000
2014-06-17,1941.989990234375,2971260000
2014-06-18,1956.97998046875,3065220000
2014-06-19,1959.47998046875,2952150000
2014-06-20,1962.8699951171875,4336240000
2014-06-23,1962.6099853515625,2717630000
2014-06-24,1949.97998046875,3089700000
2014-06-25,1959.530029296875,3106710000
2014-06-26,1957.219970703125,2778840000
2014-06-27,1960.9599609375,4290590000
2014-06-30,1960.22998046875,3037350000
2014-07-01,1973.3199462890625,3188240000
2014-07-02,1974.6199951171875,2851480000
2014-07-03,1985.43994140625,1998090000
2014-07-07,1977.6500244140625,2681260000
2014-07-08,1963.7099609375,3302430000
2014-07-09,1972.8299560546875,2858800000
2014-07-10,1964.6800537109373,3165690000
2014-07-11,1967.5699462890625,2684630000
2014-07-14,1977.0999755859373,2744920000
2014-07-15,1973.280029296875,3328740000
2014-07-16,1981.5699462890625,3390950000
2014-07-17,1958.1199951171875,3381680000
2014-07-18,1978.219970703125,3106060000
2014-07-21,1973.6300048828125,2611160000
2014-07-22,1983.530029296875,2890480000
2014-07-23,1987.010009765625,2869720000
2014-07-24,1987.97998046875,3203530000
2014-07-25,1978.3399658203125,2638960000
2014-07-28,1978.9100341796875,2803320000
2014-07-29,1969.949951171875,3183300000
2014-07-30,1970.0699462890625,3448250000
2014-07-31,1930.6700439453125,4193000000
2014-08-01,1925.1500244140625,3789660000
2014-08-04,1938.989990234375,3072920000
2014-08-05,1920.2099609375,3462520000
2014-08-06,1920.239990234375,3539150000
2014-08-07,1909.5699462890625,3230520000
2014-08-08,1931.5899658203125,2902280000
2014-08-11,1936.9200439453125,2784890000
2014-08-12,1933.75,2611700000
2014-08-13,1946.719970703125,2718020000
2014-08-14,1955.1800537109373,2609460000
2014-08-15,1955.06005859375,3023380000
2014-08-18,1971.739990234375,2638160000
2014-08-19,1981.5999755859373,2656430000
2014-08-20,1986.510009765625,2579560000
2014-08-21,1992.3699951171875,2638920000
2014-08-22,1988.4000244140625,2301860000
2014-08-25,1997.9200439453125,2233880000
2014-08-26,2000.02001953125,2451950000
2014-08-27,2000.1199951171875,2344350000
2014-08-28,1996.739990234375,2282400000
2014-08-29,2003.3699951171875,2259130000
2014-09-02,2002.280029296875,2819980000
2014-09-03,2000.719970703125,2809980000
2014-09-04,1997.6500244140625,3072410000
2014-09-05,2007.7099609375,2818300000
2014-09-08,2001.5400390625,2789090000
2014-09-09,1988.43994140625,2882830000
2014-09-10,1995.68994140625,2912430000
2014-09-11,1997.449951171875,2941690000
2014-09-12,1985.5400390625,3206570000
2014-09-15,1984.1300048828125,2776530000
2014-09-16,1998.97998046875,3160310000
2014-09-17,2001.5699462890625,3209420000
2014-09-18,2011.3599853515625,3235340000
2014-09-19,2010.4000244140625,4880220000
2014-09-22,1994.2900390625,3349670000
2014-09-23,1982.77001953125,3279350000
2014-09-24,1998.300048828125,3313850000
2014-09-25,1965.989990234375,3273050000
2014-09-26,1982.8499755859373,2929440000
2014-09-29,1977.800048828125,3094440000
2014-09-30,1972.2900390625,3951100000
2014-10-01,1946.1600341796875,4188590000
2014-10-02,1946.1700439453125,4012510000
2014-10-03,1967.9000244140625,3560970000
2014-10-06,1964.8199462890625,3358220000
2014-10-07,1935.0999755859373,3687870000
2014-10-08,1968.8900146484373,4441890000
2014-10-09,1928.2099609375,4344020000
2014-10-10,1906.1300048828125,4550540000
2014-10-13,1874.739990234375,4352580000
2014-10-14,1877.699951171875,4812010000
2014-10-15,1862.489990234375,6090800000
2014-10-16,1862.760009765625,5073150000
2014-10-17,1886.760009765625,4482120000
2014-10-20,1904.010009765625,3331210000
2014-10-21,1941.280029296875,3987090000
2014-10-22,1927.1099853515625,3761930000
2014-10-23,1950.8199462890625,3789250000
2014-10-24,1964.5799560546875,3078380000
2014-10-27,1961.6300048828125,3538860000
2014-10-28,1985.050048828125,3653260000
2014-10-29,1982.300048828125,3740350000
2014-10-30,1994.6500244140625,3586150000
2014-10-31,2018.050048828125,4292290000
2014-11-03,2017.81005859375,3555440000
2014-11-04,2012.0999755859373,3956260000
2014-11-05,2023.5699462890625,3766590000
2014-11-06,2031.2099609375,3669770000
2014-11-07,2031.9200439453125,3704280000
2014-11-10,2038.260009765625,3284940000
2014-11-11,2039.6800537109373,2958320000
2014-11-12,2038.25,3246650000
2014-11-13,2039.3299560546875,3455270000
2014-11-14,2039.8199462890625,3227130000
2014-11-17,2041.3199462890625,3152890000
2014-11-18,2051.800048828125,3416190000
2014-11-19,2048.719970703125,3390850000
2014-11-20,2052.75,3128290000
2014-11-21,2063.5,3916420000
2014-11-24,2069.409912109375,3128060000
2014-11-25,2067.030029296875,3392940000
2014-11-26,2072.830078125,2745260000
2014-11-28,2067.56005859375,2504640000
2014-12-01,2053.43994140625,4159010000
2014-12-02,2066.550048828125,3686650000
2014-12-03,2074.330078125,3612680000
2014-12-04,2071.919921875,3408340000
2014-12-05,2075.3701171875,3419620000
2014-12-08,2060.31005859375,3800990000
2014-12-09,2059.820068359375,3970150000
2014-12-10,2026.1400146484373,4114440000
2014-12-11,2035.3299560546875,3917950000
2014-12-12,2002.3299560546875,4157650000
2014-12-15,1989.6300048828125,4361990000
2014-12-16,1972.739990234375,4958680000
2014-12-17,2012.8900146484373,4942370000
2014-12-18,2061.22998046875,4703380000
2014-12-19,2070.64990234375,6465530000
2014-12-22,2078.5400390625,3369520000
2014-12-23,2082.169921875,3043950000
2014-12-24,2081.8798828125,1416980000
2014-12-26,2088.77001953125,1735230000
2014-12-29,2090.570068359375,2452360000
2014-12-30,2080.35009765625,2440280000
2014-12-31,2058.89990234375,2606070000
2015-01-02,2058.199951171875,2708700000
2015-01-05,2020.5799560546875,3799120000
2015-01-06,2002.6099853515625,4460110000
2015-01-07,2025.9000244140625,3805480000
2015-01-08,2062.139892578125,3934010000
2015-01-09,2044.81005859375,3364140000
2015-01-12,2028.260009765625,3456460000
2015-01-13,2023.030029296875,4107300000
2015-01-14,2011.27001953125,4378680000
2015-01-15,1992.6700439453125,4276720000
2015-01-16,2019.4200439453125,4056410000
2015-01-20,2022.550048828125,3944340000
2015-01-21,2032.1199951171875,3730070000
2015-01-22,2063.14990234375,4176050000
2015-01-23,2051.820068359375,3573560000
2015-01-26,2057.090087890625,3465760000
2015-01-27,2029.550048828125,3329810000
2015-01-28,2002.1600341796875,4067530000
2015-01-29,2021.25,4127140000
2015-01-30,1994.989990234375,4568650000
2015-02-02,2020.8499755859373,4008330000
2015-02-03,2050.030029296875,4615900000
2015-02-04,2041.510009765625,4141920000
2015-02-05,2062.52001953125,3821990000
2015-02-06,2055.469970703125,4232970000
2015-02-09,2046.739990234375,3549540000
2015-02-10,2068.590087890625,3669850000
2015-02-11,2068.530029296875,3596860000
2015-02-12,2088.47998046875,3788350000
2015-02-13,2096.989990234375,3527450000
2015-02-17,2100.340087890625,3361750000
2015-02-18,2099.679931640625,3370020000
2015-02-19,2097.449951171875,3247100000
2015-02-20,2110.300048828125,3281600000
2015-02-23,2109.659912109375,3093680000
2015-02-24,2115.47998046875,3199840000
2015-02-25,2113.860107421875,3312340000
2015-02-26,2110.739990234375,3408690000
2015-02-27,2104.5,3547380000
2015-03-02,2117.389892578125,3409490000
2015-03-03,2107.780029296875,3262300000
2015-03-04,2098.530029296875,3421110000
2015-03-05,2101.0400390625,3103030000
2015-03-06,2071.260009765625,3853570000
2015-03-09,2079.429931640625,3349090000
2015-03-10,2044.1600341796875,3668900000
2015-03-11,2040.239990234375,3406570000
2015-03-12,2065.949951171875,3405860000
2015-03-13,2053.39990234375,3498560000
2015-03-16,2081.18994140625,3295600000
2015-03-17,2074.280029296875,3221840000
2015-03-18,2099.5,4128210000
2015-03-19,2089.27001953125,3305220000
2015-03-20,2108.10009765625,5554120000
2015-03-23,2104.419921875,3267960000
2015-03-24,2091.5,3189820000
2015-03-25,2061.050048828125,3521140000
2015-03-26,2056.14990234375,3510670000
2015-03-27,2061.02001953125,3008550000
2015-03-30,2086.239990234375,2917690000
2015-03-31,2067.889892578125,3376550000
2015-04-01,2059.68994140625,3543270000
2015-04-02,2066.9599609375,3095960000
2015-04-06,2080.6201171875,3302970000
2015-04-07,2076.330078125,3065510000
2015-04-08,2081.89990234375,3265330000
2015-04-09,2091.179931640625,3172360000
2015-04-10,2102.06005859375,3156200000
2015-04-13,2092.429931640625,2908420000
2015-04-14,2095.840087890625,3301270000
2015-04-15,2106.6298828125,4013760000
2015-04-16,2104.989990234375,3434120000
2015-04-17,2081.179931640625,3627600000
2015-04-20,2100.39990234375,3000160000
2015-04-21,2097.2900390625,3243410000
2015-04-22,2107.9599609375,3348480000
2015-04-23,2112.929931640625,3636670000
2015-04-24,2117.68994140625,3375780000
2015-04-27,2108.919921875,3438750000
2015-04-28,2114.760009765625,3546270000
2015-04-29,2106.85009765625,4074970000
2015-04-30,2085.510009765625,4509680000
2015-05-01,2108.2900390625,3379390000
2015-05-04,2114.489990234375,3091580000
2015-05-05,2089.4599609375,3793950000
2015-05-06,2080.14990234375,3792210000
2015-05-07,2088.0,3676640000
2015-05-08,2116.10009765625,3399440000
2015-05-11,2105.330078125,2992670000
2015-05-12,2099.1201171875,3139520000
2015-05-13,2098.47998046875,3374260000
2015-05-14,2121.10009765625,3225740000
2015-05-15,2122.72998046875,3092080000
2015-05-18,2129.199951171875,2888190000
2015-05-19,2127.830078125,3296030000
2015-05-20,2125.85009765625,3025880000
2015-05-21,2130.820068359375,3070460000
2015-05-22,2126.06005859375,2571860000
2015-05-26,2104.199951171875,3342130000
2015-05-27,2123.47998046875,3127960000
2015-05-28,2120.7900390625,2980350000
2015-05-29,2107.389892578125,3927390000
2015-06-01,2111.72998046875,3011710000
2015-06-02,2109.60009765625,3049350000
2015-06-03,2114.070068359375,3099980000
2015-06-04,2095.840087890625,3200050000
2015-06-05,2092.830078125,3243690000
2015-06-08,2079.280029296875,2917150000
2015-06-09,2080.14990234375,3034580000
2015-06-10,2105.199951171875,3414320000
2015-06-11,2108.860107421875,3128600000
2015-06-12,2094.110107421875,2719400000
2015-06-15,2084.429931640625,3061570000
2015-06-16,2096.2900390625,2919900000
2015-06-17,2100.43994140625,3222240000
2015-06-18,2121.239990234375,3520360000
2015-06-19,2109.989990234375,4449810000
2015-06-22,2122.85009765625,3030020000
2015-06-23,2124.199951171875,3091190000
2015-06-24,2108.580078125,3102480000
2015-06-25,2102.31005859375,3214610000
2015-06-26,2101.489990234375,5025470000
2015-06-29,2057.639892578125,3678960000
2015-06-30,2063.110107421875,4078540000
2015-07-01,2077.419921875,3727260000
2015-07-02,2076.780029296875,2996540000
2015-07-06,2068.760009765625,3486360000
2015-07-07,2081.340087890625,4458660000
2015-07-08,2046.6800537109373,3608780000
2015-07-09,2051.31005859375,3446810000
2015-07-10,2076.6201171875,3065070000
2015-07-13,2099.60009765625,3096730000
2015-07-14,2108.949951171875,3002120000
2015-07-15,2107.39990234375,3261810000
2015-07-16,2124.2900390625,3227080000
2015-07-17,2126.639892578125,3362750000
2015-07-20,2128.280029296875,3245870000
2015-07-21,2119.2099609375,3343690000
2015-07-22,2114.14990234375,3694070000
2015-07-23,2102.14990234375,3772810000
2015-07-24,2079.64990234375,3870040000
2015-07-27,2067.639892578125,3836750000
2015-07-28,2093.25,4117740000
2015-07-29,2108.570068359375,4038900000
2015-07-30,2108.6298828125,3579410000
2015-07-31,2103.840087890625,3681340000
2015-08-03,2098.0400390625,3476770000
2015-08-04,2093.320068359375,3546710000
2015-08-05,2099.840087890625,3968680000
2015-08-06,2083.56005859375,4246570000
2015-08-07,2077.570068359375,3602320000
2015-08-10,2104.179931640625,3514460000
2015-08-11,2084.070068359375,3708880000
2015-08-12,2086.050048828125,4269130000
2015-08-13,2083.389892578125,3221300000
2015-08-14,2091.5400390625,2795590000
2015-08-17,2102.43994140625,2867690000
2015-08-18,2096.919921875,2949990000
2015-08-19,2079.610107421875,3512920000
2015-08-20,2035.72998046875,3922470000
2015-08-21,1970.8900146484373,5018240000
2015-08-24,1893.2099609375,6612690000
2015-08-25,1867.6099853515625,5183560000
2015-08-26,1940.510009765625,5338250000
2015-08-27,1987.6600341796875,5006390000
2015-08-28,1988.8699951171875,3949080000
2015-08-31,1972.1800537109373,3915100000
2015-09-01,1913.8499755859373,4371850000
2015-09-02,1948.8599853515625,3742620000
2015-09-03,1951.1300048828125,3520700000
2015-09-04,1921.219970703125,3167090000
2015-09-08,1969.4100341796875,3548650000
2015-09-09,1942.0400390625,3652120000
2015-09-10,1952.2900390625,3626320000
2015-09-11,1961.050048828125,3218590000
2015-09-14,1953.030029296875,3000200000
2015-09-15,1978.0899658203125,3239860000
2015-09-16,1995.31005859375,3630680000
2015-09-17,1990.199951171875,4183790000
2015-09-18,1958.030029296875,6021240000
2015-09-21,1966.969970703125,3269350000
2015-09-22,1942.739990234375,3808260000
2015-09-23,1938.760009765625,3190530000
2015-09-24,1932.239990234375,4091530000
2015-09-25,1931.3399658203125,3721870000
2015-09-28,1881.77001953125,4326660000
2015-09-29,1884.0899658203125,4132390000
2015-09-30,1920.030029296875,4525070000
2015-10-01,1923.8199462890625,3983600000
2015-10-02,1951.3599853515625,4378570000
2015-10-05,1987.050048828125,4334490000
2015-10-06,1979.9200439453125,4202400000
